Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TrackTemp,AirTemp,Fuel_Weight_kg,LapTime_s,Fuel_Corrected_LapTime,Compound_C_Rating,Race,Country,Circuit,Stint_ID,traction,asphalt_grip,asphalt_abrasion,track_evolution,tyre_stress,braking,lateral,downforce,Degradation_Delta,Stint_Length,Tyre_Thermal_Stress,Pressure_Deviation_Index,Slip_Energy_Index,Lateral_Load_Index,Brake_Thermal_Index,Aero_Load_Index,Latent_Degradation_Mean,Latent_Degradation_Std,Prior_Degradation_Mean,Prior_Degradation_Std,Latent_Degradation_Rate
0 days 01:13:20.267000,NOR,4,0 days 00:01:33.574000,11.0,1.0,,,0 days 00:00:32.991000,0 days 00:00:42.409000,0 days 00:00:18.174000,0 days 01:12:19.729000,0 days 01:13:02.138000,0 days 01:13:20.312000,278.0,298.0,263.0,299.0,False,MEDIUM,11.0,True,McLaren,0 days 01:11:46.693000,,1,2.0,,,False,True,20.6,14.3,89.24528301886792,93.574,91.21792452830188,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.22333962264150387,20,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.19861942418866807,0.1552051536187722,0.18726811746563407,0.18748317253156435,0.006308022171289426
0 days 01:14:53.732000,NOR,4,0 days 00:01:33.465000,12.0,1.0,,,0 days 00:00:32.772000,0 days 00:00:42.461000,0 days 00:00:18.232000,0 days 01:13:53.084000,0 days 01:14:35.545000,0 days 01:14:53.777000,280.0,298.0,263.0,299.0,True,MEDIUM,12.0,True,McLaren,0 days 01:13:20.267000,,1,2.0,,,False,True,20.4,14.3,87.16981132075472,93.465,91.16371698113208,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.16913207547170828,20,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.1939772581267625,0.15302510986501172,0.2049274463599575,0.18367710950189847,0.004672636603154359
0 days 01:16:27.198000,NOR,4,0 days 00:01:33.466000,13.0,1.0,,,0 days 00:00:32.865000,0 days 00:00:42.452000,0 days 00:00:18.149000,0 days 01:15:26.642000,0 days 01:16:09.094000,0 days 01:16:27.243000,280.0,298.0,264.0,299.0,False,MEDIUM,13.0,True,McLaren,0 days 01:14:53.732000,,1,2.0,,,False,True,20.4,14.3,85.09433962264151,93.466,91.21950943396226,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2249245283018837,20,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.20650517695563206,0.15127874167963787,0.19864989472991687,0.18067957961528786,0.00582884119125204
0 days 01:18:00.711000,NOR,4,0 days 00:01:33.513000,14.0,1.0,,,0 days 00:00:32.836000,0 days 00:00:42.571000,0 days 00:00:18.106000,0 days 01:17:00.079000,0 days 01:17:42.650000,0 days 01:18:00.756000,280.0,298.0,263.0,299.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:27.198000,,1,2.0,,,False,True,20.4,14.3,83.01886792452831,93.513,91.32130188679245,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3267169811320798,20,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.24592621482405896,0.1499352927425541,0.2123340181468841,0.17840362696188478,0.01073442759296649
0 days 01:19:34.221000,NOR,4,0 days 00:01:33.510000,15.0,1.0,,,0 days 00:00:32.866000,0 days 00:00:42.525000,0 days 00:00:18.119000,0 days 01:18:33.622000,0 days 01:19:16.147000,0 days 01:19:34.266000,282.0,297.0,263.0,299.0,False,MEDIUM,15.0,True,McLaren,0 days 01:18:00.711000,,1,2.0,,,False,True,20.3,14.4,80.9433962264151,93.51,91.37309433962264,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.37850943396226455,20,1.845,1.4678571428571427,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.29197282863246105,0.1489419483845311,0.25666064241702546,0.1767370967687972,0.015873964302540032
0 days 01:21:07.622000,NOR,4,0 days 00:01:33.401000,16.0,1.0,,,0 days 00:00:32.626000,0 days 00:00:42.666000,0 days 00:00:18.109000,0 days 01:20:06.892000,0 days 01:20:49.558000,0 days 01:21:07.667000,282.0,299.0,262.0,299.0,True,MEDIUM,16.0,True,McLaren,0 days 01:19:34.221000,,1,2.0,,,False,True,20.1,14.5,78.86792452830188,93.401,91.31888679245283,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.32430188679245475,20,1.8549999999999998,1.4749999999999999,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.31257049370965945,0.14823690832839673,0.30784679293500106,0.17556249213042938,0.016561092578427316
0 days 01:22:40.950000,NOR,4,0 days 00:01:33.328000,17.0,1.0,,,0 days 00:00:32.645000,0 days 00:00:42.599000,0 days 00:00:18.084000,0 days 01:21:40.312000,0 days 01:22:22.911000,0 days 01:22:40.995000,282.0,300.0,263.0,299.0,True,MEDIUM,17.0,True,McLaren,0 days 01:21:07.622000,,1,2.0,,,False,True,20.0,14.4,76.79245283018868,93.328,91.30067924528302,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3060943396226463,20,1.8599999999999999,1.4785714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3225610285165194,0.14775805776673562,0.32913158628808675,0.17476856479376185,0.015604423518761233
0 days 01:24:14.211000,NOR,4,0 days 00:01:33.261000,18.0,1.0,,,0 days 00:00:32.527000,0 days 00:00:42.562000,0 days 00:00:18.172000,0 days 01:23:13.522000,0 days 01:23:56.084000,0 days 01:24:14.256000,282.0,299.0,263.0,299.0,True,MEDIUM,18.0,True,McLaren,0 days 01:22:40.950000,,1,2.0,,,False,True,20.0,14.4,74.71698113207547,93.261,91.2884716981132,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2938867924528239,20,1.8599999999999999,1.4785714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3255893911145671,0.14744852231100353,0.33816545203528064,0.17425699711738504,0.013770521847483761
0 days 01:25:47.199000,NOR,4,0 days 00:01:32.988000,19.0,1.0,,,0 days 00:00:32.465000,0 days 00:00:42.471000,0 days 00:00:18.052000,0 days 01:24:46.721000,0 days 01:25:29.192000,0 days 01:25:47.244000,281.0,300.0,264.0,300.0,True,MEDIUM,19.0,True,McLaren,0 days 01:24:14.211000,,1,2.0,,,False,True,20.1,14.4,72.64150943396226,92.988,91.0702641509434,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.07567924528302683,20,1.8549999999999998,1.4749999999999999,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2646607098119023,0.14725979127846786,0.33935991296205087,0.17394570921506408,0.0028597620895235328
0 days 01:27:20.318000,NOR,4,0 days 00:01:33.119000,20.0,1.0,,,0 days 00:00:32.493000,0 days 00:00:42.539000,0 days 00:00:18.087000,0 days 01:26:19.737000,0 days 01:27:02.276000,0 days 01:27:20.363000,282.0,300.0,264.0,300.0,False,MEDIUM,20.0,True,McLaren,0 days 01:25:47.199000,,1,2.0,,,False,True,20.1,14.4,70.56603773584905,93.119,91.25605660377359,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2614716981132119,20,1.8549999999999998,1.4749999999999999,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.26580937532362275,0.14715293571600252,0.26752047190142586,0.17376967422443207,0.0026094775770099934
0 days 00:57:43.389000,PIA,81,0 days 00:01:36.482000,1.0,1.0,,,,0 days 00:00:42.151000,0 days 00:00:18.336000,,0 days 00:57:25.251000,0 days 00:57:43.501000,281.0,300.0,263.0,283.0,False,MEDIUM,1.0,True,McLaren,0 days 00:56:06.651000,,1,3.0,,,False,False,21.0,14.3,110.0,96.482,93.578,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,2.6186226415094325,19,1.8099999999999998,1.4428571428571428,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2815122730614629,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 00:59:17.473000,PIA,81,0 days 00:01:34.084000,2.0,1.0,,,0 days 00:00:33.936000,0 days 00:00:41.858000,0 days 00:00:18.290000,0 days 00:58:17.364000,0 days 00:58:59.222000,0 days 00:59:17.512000,283.0,300.0,266.0,289.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:43.389000,,1,3.0,,,False,True,20.8,14.2,107.9245283018868,94.084,91.23479245283019,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2754150943396212,19,1.8199999999999998,1.45,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3080813136123578,0.14485541701313984,0.3204172498399303,0.1700207635533911,0.036872424308079445
0 days 01:00:51.515000,PIA,81,0 days 00:01:34.042000,3.0,1.0,,,0 days 00:00:33.517000,0 days 00:00:42.133000,0 days 00:00:18.392000,0 days 00:59:51.029000,0 days 01:00:33.162000,0 days 01:00:51.554000,282.0,300.0,266.0,288.0,True,MEDIUM,3.0,True,McLaren,0 days 00:59:17.473000,,1,3.0,,,False,True,20.9,14.2,105.84905660377359,94.042,91.24758490566037,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.28820754716980446,19,1.815,1.4464285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3276596974184263,0.15273733899323455,0.34495373792043726,0.18318007715090032,0.03265221311936154
0 days 01:02:25.214000,PIA,81,0 days 00:01:33.699000,4.0,1.0,,,0 days 00:00:33.268000,0 days 00:00:42.124000,0 days 00:00:18.307000,0 days 01:01:24.822000,0 days 01:02:06.946000,0 days 01:02:25.253000,283.0,301.0,269.0,291.0,True,MEDIUM,4.0,True,McLaren,0 days 01:00:51.515000,,1,3.0,,,False,True,20.9,14.3,103.77358490566037,93.699,90.95937735849057,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.0,19,1.815,1.4464285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.23676014102962084,0.16201324346245408,0.3603119105377879,0.19986443988437078,0.0017283989334248955
0 days 01:03:59.181000,PIA,81,0 days 00:01:33.967000,5.0,1.0,,,0 days 00:00:33.372000,0 days 00:00:42.313000,0 days 00:00:18.282000,0 days 01:02:58.625000,0 days 01:03:40.938000,0 days 01:03:59.220000,281.0,300.0,268.0,291.0,False,MEDIUM,5.0,True,McLaren,0 days 01:02:25.214000,,1,3.0,,,False,True,20.6,14.2,101.69811320754717,93.967,91.28216981132076,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.32279245283018554,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.26923481670411054,0.16708510683079725,0.23848853996304573,0.20962877994253104,0.00886500291920333
0 days 01:05:33.012000,PIA,81,0 days 00:01:33.831000,6.0,1.0,,,0 days 00:00:33.423000,0 days 00:00:42.200000,0 days 00:00:18.208000,0 days 01:04:32.643000,0 days 01:05:14.843000,0 days 01:05:33.051000,278.0,301.0,268.0,294.0,False,MEDIUM,6.0,True,McLaren,0 days 01:03:59.181000,,1,3.0,,,False,True,20.6,14.3,99.62264150943396,93.831,91.20096226415095,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.24158490566037472,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2646277511573928,0.168053414445016,0.27809981962331387,0.21155068096355542,0.006026306283308219
0 days 01:07:06.861000,PIA,81,0 days 00:01:33.849000,7.0,1.0,,,0 days 00:00:33.261000,0 days 00:00:42.321000,0 days 00:00:18.267000,0 days 01:06:06.312000,0 days 01:06:48.633000,0 days 01:07:06.900000,283.0,301.0,268.0,294.0,False,MEDIUM,7.0,True,McLaren,0 days 01:05:33.012000,,1,3.0,,,False,True,20.6,14.3,97.54716981132076,93.849,91.27375471698113,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.31437735849056025,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.28649052673885167,0.16650912972218193,0.27065405744070103,0.20849465906003606,0.00906863852607069
0 days 01:08:40.633000,PIA,81,0 days 00:01:33.772000,8.0,1.0,,,0 days 00:00:33.108000,0 days 00:00:42.368000,0 days 00:00:18.296000,0 days 01:07:40.008000,0 days 01:08:22.376000,0 days 01:08:40.672000,284.0,300.0,268.0,292.0,False,MEDIUM,8.0,True,McLaren,0 days 01:07:06.861000,,1,3.0,,,False,True,20.6,14.3,95.47169811320755,93.772,91.25154716981133,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.29216981132076114,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.29437123733175985,0.16379548499102084,0.2955591652649224,0.20323960463755789,0.0088578772855091
0 days 01:10:14.223000,PIA,81,0 days 00:01:33.590000,9.0,1.0,,,0 days 00:00:32.892000,0 days 00:00:42.469000,0 days 00:00:18.229000,0 days 01:09:13.564000,0 days 01:09:56.033000,0 days 01:10:14.262000,282.0,300.0,264.0,294.0,True,MEDIUM,9.0,True,McLaren,0 days 01:08:40.633000,,1,3.0,,,False,True,20.7,14.3,93.39622641509433,93.59,91.12433962264151,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.16496226415094384,19,1.825,1.4535714285714285,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.256556922467342,0.1607442348191712,0.3032291146172689,0.19749648355137842,0.0010924692600493722
0 days 01:11:48.398000,PIA,81,0 days 00:01:34.175000,10.0,1.0,,,0 days 00:00:33.557000,0 days 00:00:42.358000,0 days 00:00:18.260000,0 days 01:10:47.819000,0 days 01:11:30.177000,0 days 01:11:48.437000,278.0,300.0,264.0,293.0,False,MEDIUM,10.0,True,McLaren,0 days 01:10:14.223000,,1,3.0,,,False,True,20.6,14.3,91.32075471698113,94.175,91.7641320754717,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.8047547169811224,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.4356388965587004,0.15780729200821444,0.2576493917273914,0.19212381797474845,0.02928959209760063
0 days 01:13:21.877000,PIA,81,0 days 00:01:33.479000,11.0,1.0,,,0 days 00:00:32.995000,0 days 00:00:42.273000,0 days 00:00:18.211000,0 days 01:12:21.432000,0 days 01:13:03.705000,0 days 01:13:21.916000,280.0,300.0,265.0,298.0,True,MEDIUM,11.0,True,McLaren,0 days 01:11:48.398000,,1,3.0,,,False,True,20.6,14.3,89.24528301886792,93.479,91.12292452830188,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.16354716981130935,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.37008709586932775,0.1552051536187722,0.46492848865630104,0.18748317253156435,0.014785673348049805
0 days 01:14:55.211000,PIA,81,0 days 00:01:33.334000,12.0,1.0,,,0 days 00:00:32.725000,0 days 00:00:42.416000,0 days 00:00:18.193000,0 days 01:13:54.641000,0 days 01:14:37.057000,0 days 01:14:55.250000,280.0,300.0,265.0,300.0,True,MEDIUM,12.0,True,McLaren,0 days 01:13:21.877000,,1,3.0,,,False,True,20.4,14.3,87.16981132075472,93.334,91.03271698113208,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.07333962264151239,19,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2895714352394382,0.15302510986501172,0.38487276921737756,0.18367710950189847,0.0005526370848852324
0 days 01:16:28.464000,PIA,81,0 days 00:01:33.253000,13.0,1.0,,,0 days 00:00:32.732000,0 days 00:00:42.360000,0 days 00:00:18.161000,0 days 01:15:27.982000,0 days 01:16:10.342000,0 days 01:16:28.503000,283.0,301.0,265.0,301.0,True,MEDIUM,13.0,True,McLaren,0 days 01:14:55.211000,,1,3.0,,,False,True,20.4,14.3,85.09433962264151,93.253,91.00650943396226,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.04713207547169418,19,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.21747717094549615,0.15127874167963787,0.2901240723243234,0.18067957961528786,0.0
0 days 01:18:02.024000,PIA,81,0 days 00:01:33.560000,14.0,1.0,,,0 days 00:00:32.817000,0 days 00:00:42.554000,0 days 00:00:18.189000,0 days 01:17:01.320000,0 days 01:17:43.874000,0 days 01:18:02.063000,283.0,300.0,265.0,301.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:28.464000,,1,3.0,,,False,True,20.4,14.3,83.01886792452831,93.56,91.36830188679245,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.4089245283018812,19,1.84,1.4642857142857144,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2737017791721027,0.1499352927425541,0.21747717094549615,0.17840362696188478,0.008210676908353937
0 days 01:19:35.385000,PIA,81,0 days 00:01:33.361000,15.0,1.0,,,0 days 00:00:32.823000,0 days 00:00:42.364000,0 days 00:00:18.174000,0 days 01:18:34.886000,0 days 01:19:17.250000,0 days 01:19:35.424000,284.0,301.0,265.0,300.0,False,MEDIUM,15.0,True,McLaren,0 days 01:18:02.024000,,1,3.0,,,False,True,20.3,14.4,80.9433962264151,93.361,91.22409433962264,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.264716981132068,19,1.845,1.4678571428571427,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2769291500850507,0.1489419483845311,0.2819124560804566,0.1767370967687972,0.007485378170344018
0 days 01:21:08.957000,PIA,81,0 days 00:01:33.572000,16.0,1.0,,,0 days 00:00:32.869000,0 days 00:00:42.503000,0 days 00:00:18.200000,0 days 01:20:08.293000,0 days 01:20:50.796000,0 days 01:21:08.996000,281.0,301.0,264.0,300.0,False,MEDIUM,16.0,True,McLaren,0 days 01:19:35.385000,,1,3.0,,,False,True,20.1,14.5,78.86792452830188,93.572,91.48988679245284,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.5305094339622656,19,1.8549999999999998,1.4749999999999999,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3550600503531282,0.14823690832839673,0.2844145282553947,0.17556249213042938,0.017761756398743403
0 days 01:22:42.624000,PIA,81,0 days 00:01:33.667000,17.0,1.0,,,0 days 00:00:32.895000,0 days 00:00:42.574000,0 days 00:00:18.198000,0 days 01:21:41.891000,0 days 01:22:24.465000,0 days 01:22:42.663000,280.0,301.0,264.0,301.0,False,MEDIUM,17.0,True,McLaren,0 days 01:21:08.957000,,1,3.0,,,False,True,20.0,14.4,76.79245283018868,93.667,91.63967924528302,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.6803018867924493,19,1.8599999999999999,1.4785714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.46051959715421004,0.14775805776673562,0.3728218067518716,0.17476856479376185,0.030530499265908756
0 days 01:24:16.284000,PIA,81,0 days 00:01:33.660000,18.0,1.0,,,0 days 00:00:32.913000,0 days 00:00:42.528000,0 days 00:00:18.219000,0 days 01:23:15.576000,0 days 01:23:58.104000,0 days 01:24:16.323000,283.0,300.0,265.0,300.0,False,MEDIUM,18.0,True,McLaren,0 days 01:22:42.624000,,1,3.0,,,False,True,20.0,14.4,74.71698113207547,93.66,91.6874716981132,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.7280943396226291,19,1.8599999999999999,1.4785714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.5583755952389745,0.14744852231100353,0.49105009642011876,0.17425699711738504,0.040348227216011875
0 days 01:25:49.719000,PIA,81,0 days 00:01:33.435000,19.0,1.0,,,0 days 00:00:32.824000,0 days 00:00:42.465000,0 days 00:00:18.146000,0 days 01:24:49.147000,0 days 01:25:31.612000,0 days 01:25:49.758000,281.0,299.0,265.0,299.0,False,MEDIUM,19.0,True,McLaren,0 days 01:24:16.284000,,1,3.0,,,False,True,20.1,14.4,72.64150943396226,93.435,91.5172641509434,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_PIA_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.5578867924528339,19,1.8549999999999998,1.4749999999999999,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.5871549288116615,0.14725979127846786,0.5987238224549863,0.17394570921506408,0.03865844454250743
0 days 00:59:18.399000,LEC,16,0 days 00:01:34.121000,2.0,1.0,,,0 days 00:00:34.083000,0 days 00:00:42.034000,0 days 00:00:18.004000,0 days 00:58:18.405000,0 days 00:59:00.439000,0 days 00:59:18.443000,277.0,300.0,264.0,295.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:57:44.278000,,1,4.0,,,False,True,20.8,14.2,107.9245283018868,94.121,91.27179245283018,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_LEC_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.07862264150942622,19,1.8199999999999998,1.45,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.023847349984343135,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:00:52.528000,LEC,16,0 days 00:01:34.129000,3.0,1.0,,,0 days 00:00:33.829000,0 days 00:00:42.223000,0 days 00:00:18.077000,0 days 00:59:52.272000,0 days 01:00:34.495000,0 days 01:00:52.572000,275.0,300.0,266.0,291.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:59:18.399000,,1,4.0,,,False,True,20.9,14.2,105.84905660377359,94.129,91.33458490566038,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_LEC_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.14141509433962085,19,1.815,1.4464285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.0843152691046551,0.14485541701313984,0.06275232676281053,0.1700207635533911,0.04245783332029907
0 days 01:02:26.482000,LEC,16,0 days 00:01:33.954000,4.0,1.0,,,0 days 00:00:33.762000,0 days 00:00:42.115000,0 days 00:00:18.077000,0 days 01:01:26.334000,0 days 01:02:08.449000,0 days 01:02:26.526000,276.0,300.0,266.0,293.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:00:52.528000,,1,4.0,,,False,True,20.7,14.3,103.77358490566037,93.954,91.21437735849057,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_LEC_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.02120754716980855,19,1.825,1.4535714285714285,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.09460081096274,0.15273733899323455,0.12677310242495418,0.18318007715090032,0.03460692858928829
0 days 01:04:00.360000,LEC,16,0 days 00:01:33.878000,5.0,1.0,,,0 days 00:00:33.469000,0 days 00:00:42.300000,0 days 00:00:18.109000,0 days 01:02:59.995000,0 days 01:03:42.295000,0 days 01:04:00.404000,277.0,300.0,265.0,295.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:02:26.482000,,1,4.0,,,False,True,20.6,14.2,101.69811320754717,93.878,91.19316981132076,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_LEC_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.0,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.08490211326291548,0.16201324346245408,0.1292077395520283,0.19986443988437078,0.02351765839744771
0 days 01:05:34.239000,LEC,16,0 days 00:01:33.879000,6.0,1.0,,,0 days 00:00:33.430000,0 days 00:00:42.456000,0 days 00:00:17.993000,0 days 01:04:33.834000,0 days 01:05:16.290000,0 days 01:05:34.283000,278.0,299.0,266.0,296.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:04:00.360000,,1,4.0,,,False,True,20.6,14.3,99.62264150943396,93.879,91.24896226415095,2.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_LEC_1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.05579245283018963,19,1.8299999999999998,1.457142857142857,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.08922618913421367,0.16708510683079725,0.10841977166036319,0.20962877994253104,0.019062582463829407
