Race,Driver,Compound,Stint_ID,Laps,cliff_lap,avg_loss_per_lap,peak_loss_per_lap
Singapore Grand Prix,VER,HARD,2025_Singapore Grand Prix_VER_2.0,41,16.0,0.0677125842102017,0.26243161680887805
Spanish Grand Prix,ALB,SOFT,2025_Spanish Grand Prix_ALB_2.0,17,6.0,0.1946277967298028,0.4064290149375535
Spanish Grand Prix,ALO,SOFT,2025_Spanish Grand Prix_ALO_1.0,12,10.0,0.048440644237780474,0.22409490486161648
Spanish Grand Prix,ALO,MEDIUM,2025_Spanish Grand Prix_ALO_2.0,25,9.0,0.11269146578459481,0.39150699692081936
Spanish Grand Prix,ALO,SOFT,2025_Spanish Grand Prix_ALO_3.0,10,10.0,0.27589667089856207,0.6073586953724747
Spanish Grand Prix,ALO,SOFT,2025_Spanish Grand Prix_ALO_4.0,6,,0.0011329486956055262,0.0067976921736331575
Spanish Grand Prix,ANT,SOFT,2025_Spanish Grand Prix_ANT_1.0,19,17.0,0.06079928825770124,0.15840632692408618
Spanish Grand Prix,ANT,MEDIUM,2025_Spanish Grand Prix_ANT_2.0,26,12.0,0.053447749232340226,0.24728382319610964
Spanish Grand Prix,BEA,SOFT,2025_Spanish Grand Prix_BEA_1.0,6,,0.008329321551222596,0.04262826376120721
Spanish Grand Prix,BEA,MEDIUM,2025_Spanish Grand Prix_BEA_2.0,25,5.0,0.13810021412139165,0.5149238848970425
Spanish Grand Prix,BEA,MEDIUM,2025_Spanish Grand Prix_BEA_3.0,15,13.0,0.05976506329976915,0.2581240800506339
Spanish Grand Prix,BEA,SOFT,2025_Spanish Grand Prix_BEA_4.0,6,16.0,0.1612832703313073,0.2989412542699552
Spanish Grand Prix,BOR,SOFT,2025_Spanish Grand Prix_BOR_1.0,17,15.0,0.061965743917264046,0.2243796005030776
Spanish Grand Prix,BOR,MEDIUM,2025_Spanish Grand Prix_BOR_2.0,27,12.0,0.06626556140469525,0.2855670407673898
Spanish Grand Prix,BOR,SOFT,2025_Spanish Grand Prix_BOR_3.0,9,,0.1521638624007691,0.3344779232471088
Spanish Grand Prix,COL,SOFT,2025_Spanish Grand Prix_COL_1.0,12,7.0,0.11323834312092902,0.30561703147595365
Spanish Grand Prix,COL,MEDIUM,2025_Spanish Grand Prix_COL_2.0,22,11.0,0.1520395745390605,0.434173482308031
Spanish Grand Prix,COL,SOFT,2025_Spanish Grand Prix_COL_3.0,12,,0.27994436315801835,0.5560946068373782
Spanish Grand Prix,COL,SOFT,2025_Spanish Grand Prix_COL_4.0,6,11.0,0.0019434316915476295,0.011660590149285777
Spanish Grand Prix,GAS,SOFT,2025_Spanish Grand Prix_GAS_1.0,8,10.0,0.02700892538476159,0.0969190686076887
Spanish Grand Prix,GAS,SOFT,2025_Spanish Grand Prix_GAS_2.0,19,17.0,0.10472113517153404,0.276616346132351
Spanish Grand Prix,GAS,MEDIUM,2025_Spanish Grand Prix_GAS_3.0,21,20.0,0.08490589036488386,0.2779401871014173
Spanish Grand Prix,GAS,SOFT,2025_Spanish Grand Prix_GAS_4.0,6,13.0,0.18118132279412946,0.28861412999735003
Spanish Grand Prix,HAD,SOFT,2025_Spanish Grand Prix_HAD_1.0,17,18.0,0.022607488723338048,0.09306446456153422
Spanish Grand Prix,HAD,MEDIUM,2025_Spanish Grand Prix_HAD_2.0,27,27.0,0.07657233652048773,0.29824774035487356
Spanish Grand Prix,HAD,SOFT,2025_Spanish Grand Prix_HAD_4.0,6,13.0,0.15715545964915523,0.28065816571690727
Spanish Grand Prix,HAM,SOFT,2025_Spanish Grand Prix_HAM_1.0,14,10.0,0.09987005773770376,0.3169547758247798
Spanish Grand Prix,HAM,MEDIUM,2025_Spanish Grand Prix_HAM_2.0,28,14.0,0.07163987117652752,0.23104935381098213
Spanish Grand Prix,HAM,SOFT,2025_Spanish Grand Prix_HAM_3.0,7,10.0,0.16470026166848364,0.2726152948773572
Spanish Grand Prix,HAM,SOFT,2025_Spanish Grand Prix_HAM_4.0,6,12.0,0.2073215611288798,0.40249359839988247
Spanish Grand Prix,HUL,SOFT,2025_Spanish Grand Prix_HUL_1.0,7,7.0,0.06583842646489177,0.17955949161170806
Spanish Grand Prix,HUL,MEDIUM,2025_Spanish Grand Prix_HUL_2.0,34,5.0,0.07751007257513233,0.34872457292420445
Spanish Grand Prix,HUL,SOFT,2025_Spanish Grand Prix_HUL_3.0,7,8.0,0.12895088510215352,0.3513384456527104
Spanish Grand Prix,HUL,SOFT,2025_Spanish Grand Prix_HUL_4.0,6,,0.010671060295946685,0.028240391779398508
Spanish Grand Prix,LAW,SOFT,2025_Spanish Grand Prix_LAW_1.0,16,7.0,0.0580130826184032,0.269165486362816
Spanish Grand Prix,LAW,MEDIUM,2025_Spanish Grand Prix_LAW_2.0,24,5.0,0.06643136870205109,0.3456113331016659
Spanish Grand Prix,LAW,SOFT,2025_Spanish Grand Prix_LAW_3.0,13,8.0,0.09647639233871269,0.4142726682245017
Spanish Grand Prix,LEC,SOFT,2025_Spanish Grand Prix_LEC_1.0,15,7.0,0.09567152854701978,0.3126174942601132
Spanish Grand Prix,LEC,MEDIUM,2025_Spanish Grand Prix_LEC_2.0,21,18.0,0.09721904445631802,0.294698931156542
Spanish Grand Prix,LEC,MEDIUM,2025_Spanish Grand Prix_LEC_3.0,13,6.0,0.08822251426688917,0.2106742106790535
Spanish Grand Prix,LEC,SOFT,2025_Spanish Grand Prix_LEC_4.0,6,13.0,0.279344338939512,0.5334375874495098
Spanish Grand Prix,NOR,SOFT,2025_Spanish Grand Prix_NOR_1.0,19,8.0,0.07092274593476104,0.2383891300889157
Spanish Grand Prix,NOR,MEDIUM,2025_Spanish Grand Prix_NOR_2.0,25,9.0,0.060110859660281034,0.15920118513436132
Spanish Grand Prix,NOR,SOFT,2025_Spanish Grand Prix_NOR_4.0,6,13.0,0.24906409825693201,0.39853278709324147
Spanish Grand Prix,OCO,SOFT,2025_Spanish Grand Prix_OCO_1.0,18,12.0,0.11026152123996634,0.3737698512470365
Spanish Grand Prix,OCO,MEDIUM,2025_Spanish Grand Prix_OCO_2.0,21,5.0,0.14157144255272122,0.37209824491545007
Spanish Grand Prix,OCO,MEDIUM,2025_Spanish Grand Prix_OCO_3.0,14,19.0,0.19750494472460647,0.32085038890425377
Spanish Grand Prix,PIA,SOFT,2025_Spanish Grand Prix_PIA_1.0,21,7.0,0.09384798514740608,0.24093394519435324
Spanish Grand Prix,PIA,MEDIUM,2025_Spanish Grand Prix_PIA_2.0,25,10.0,0.044725895316274696,0.21189263554665316
Spanish Grand Prix,PIA,SOFT,2025_Spanish Grand Prix_PIA_4.0,6,13.0,0.2913541832960933,0.470509733057882
Spanish Grand Prix,RUS,SOFT,2025_Spanish Grand Prix_RUS_1.0,18,11.0,0.08693720568145238,0.30315779339094395
Spanish Grand Prix,RUS,MEDIUM,2025_Spanish Grand Prix_RUS_2.0,19,5.0,0.1333933180703275,0.4006740732452798
Spanish Grand Prix,RUS,SOFT,2025_Spanish Grand Prix_RUS_3.0,12,,0.15127953363822091,0.2616632665503925
Spanish Grand Prix,RUS,SOFT,2025_Spanish Grand Prix_RUS_4.0,6,12.0,0.16722944179512375,0.3541715417609549
Spanish Grand Prix,SAI,SOFT,2025_Spanish Grand Prix_SAI_1.0,7,7.0,0.10814177457049576,0.293819847679347
Spanish Grand Prix,SAI,SOFT,2025_Spanish Grand Prix_SAI_2.0,23,8.0,0.09251406481065837,0.30339943076254233
Spanish Grand Prix,SAI,MEDIUM,2025_Spanish Grand Prix_SAI_3.0,18,8.0,0.03659541808767794,0.16934230576180304
Spanish Grand Prix,SAI,SOFT,2025_Spanish Grand Prix_SAI_4.0,6,,0.0060787731379021576,0.025084661465109848
Spanish Grand Prix,TSU,MEDIUM,2025_Spanish Grand Prix_TSU_1.0,6,,0.08407027550582753,0.15380011646449615
Spanish Grand Prix,TSU,SOFT,2025_Spanish Grand Prix_TSU_2.0,14,,0.26289367558441323,0.5084517898364109
Spanish Grand Prix,TSU,SOFT,2025_Spanish Grand Prix_TSU_3.0,18,9.0,0.14310944462300274,0.3748953949538659
Spanish Grand Prix,TSU,SOFT,2025_Spanish Grand Prix_TSU_4.0,8,7.0,0.3157192578750265,0.4374741065458426
Spanish Grand Prix,TSU,SOFT,2025_Spanish Grand Prix_TSU_5.0,6,13.0,0.0,0.0
Spanish Grand Prix,VER,SOFT,2025_Spanish Grand Prix_VER_1.0,11,,0.18294740179491226,0.2872564604026156
Spanish Grand Prix,VER,SOFT,2025_Spanish Grand Prix_VER_2.0,14,,0.11736309769925526,0.19531880595813755
Spanish Grand Prix,VER,MEDIUM,2025_Spanish Grand Prix_VER_3.0,16,5.0,0.1884308273621815,0.2697859815210241
Spanish Grand Prix,VER,SOFT,2025_Spanish Grand Prix_VER_4.0,6,8.0,0.337533833149849,0.46104351779021696
Spanish Grand Prix,VER,HARD,2025_Spanish Grand Prix_VER_5.0,6,9.0,0.17367204221722668,0.32195404186206267
